gene	type_fine	counts	method	rpkm	TPM_hand	salmon_tpm
b0266	CDS	14	DCS109_Ecoli_NOTEX_replicate3	47.5407751285681	7.82751358948813	2.689785
b0284	CDS	14	DCS109_Ecoli_NOTEX_replicate3	7.57018712238345	0.405645128311478	0.139392
b0313	CDS	14	DCS109_Ecoli_NOTEX_replicate3	28.346288407153	2.33906022212743	0.803773
b0330	CDS	14	DCS109_Ecoli_NOTEX_replicate3	10.4913438177798	0.59132562085196	0.203198
b0384	CDS	14	DCS109_Ecoli_NOTEX_replicate3	51.9977227968713	11.1091145485839	3.817414
b0512	CDS	14	DCS109_Ecoli_NOTEX_replicate3	12.2257687692864	0.710973340898444	0.244312
b0558	CDS	14	DCS109_Ecoli_NOTEX_replicate3	40.5835885243874	4.91057363403149	1.687424
b4589	CDS	14	DCS109_Ecoli_NOTEX_replicate3	85.7694396649424	94.7056007521646	32.544973
b0567	CDS	14	DCS109_Ecoli_NOTEX_replicate3	18.6958104438189	1.23338900948373	0.42383
b0692	CDS	14	DCS109_Ecoli_NOTEX_replicate3	12.6150654245632	0.738880705681374	0.253902
b0965	CDS	14	DCS109_Ecoli_NOTEX_replicate3	40.2887924818374	4.8207460675553	1.656557
b0997	CDS	14	DCS109_Ecoli_NOTEX_replicate3	6.53545612529412	0.344189096682225	0.118274
b1190	CDS	14	DCS109_Ecoli_NOTEX_replicate3	15.5507208364475	0.962974853933094	0.330908
b1209	CDS	14	DCS109_Ecoli_NOTEX_replicate3	26.708300634027	2.11391004031837	0.726405
b1256	CDS	14	DCS109_Ecoli_NOTEX_replicate3	26.0803625313461	2.03239679968913	0.698394
b1339	CDS	14	DCS109_Ecoli_NOTEX_replicate3	18.3251886508798	1.19970008357977	0.412254
b1489	CDS	14	DCS109_Ecoli_NOTEX_replicate3	6.93591967277984	0.367722025618172	0.126361
b1512	CDS	14	DCS109_Ecoli_NOTEX_replicate3	17.4598859338917	1.12301470891913	0.385902
b1532	CDS	14	DCS109_Ecoli_NOTEX_replicate3	76.3269325458662	68.1201408822221	23.407425
b1534	CDS	14	DCS109_Ecoli_NOTEX_replicate3	14.0179202148263	0.84285965360242	0.289633
b1566	CDS	14	DCS109_Ecoli_NOTEX_replicate3	50.118287033129	9.52097058068679	3.271709
b1683	CDS	14	DCS109_Ecoli_NOTEX_replicate3	11.1898260221915	0.638612564684224	0.219447
b1742	CDS	14	DCS109_Ecoli_NOTEX_replicate3	28.9378631217371	2.42516059840206	0.83336
b1837	CDS	14	DCS109_Ecoli_NOTEX_replicate3	87.1166036387373	98.2725115076532	33.770826
b1967	CDS	14	DCS109_Ecoli_NOTEX_replicate3	19.5526102173899	1.31329294863633	0.451288
b1974	CDS	14	DCS109_Ecoli_NOTEX_replicate3	31.3948514999978	2.8135315127369	0.966816
b1988	CDS	14	DCS109_Ecoli_NOTEX_replicate3	18.1453340185374	1.18353645969921	0.4067
b2101	CDS	14	DCS109_Ecoli_NOTEX_replicate3	22.3046532104542	1.59074920539048	0.54663
b2129	CDS	14	DCS109_Ecoli_NOTEX_replicate3	17.9689754805603	1.16780259243585	0.401293
b2230	CDS	14	DCS109_Ecoli_NOTEX_replicate3	9.85738820793769	0.549410948630347	0.188795
b2365	CDS	14	DCS109_Ecoli_NOTEX_replicate3	12.4452290912482	0.726656576359439	0.249702
b2405	CDS	14	DCS109_Ecoli_NOTEX_replicate3	18.8227050848403	1.24504307886468	0.427835
b2408	CDS	14	DCS109_Ecoli_NOTEX_replicate3	21.7791509096843	1.53515020403703	0.527525
b2704	CDS	14	DCS109_Ecoli_NOTEX_replicate3	44.8497878571397	6.48034717277926	2.226846
b2757	CDS	14	DCS109_Ecoli_NOTEX_replicate3	24.6873461350131	1.86024083548016	0.639236
b2764	CDS	14	DCS109_Ecoli_NOTEX_replicate3	9.24917804057745	0.510066035534884	0.175274
b2776	CDS	14	DCS109_Ecoli_NOTEX_replicate3	11.257964340324	0.643289141642856	0.221054
b2855	CDS	14	DCS109_Ecoli_NOTEX_replicate3	37.5604318171531	4.0752698715416	1.400388
b2882	CDS	14	DCS109_Ecoli_NOTEX_replicate3	11.885193782142	0.686883019182511	0.236034
b2933	CDS	14	DCS109_Ecoli_NOTEX_replicate3	11.9879476188752	0.694119714731405	0.238521
b4468	CDS	14	DCS109_Ecoli_NOTEX_replicate3	15.8167978089342	0.984560840696226	0.338325
b3293	CDS	14	DCS109_Ecoli_NOTEX_replicate3	45.2154111277142	6.64371726957202	2.282984
b3322	CDS	14	DCS109_Ecoli_NOTEX_replicate3	39.7118646658683	4.65060208870041	1.59809
b3325	CDS	14	DCS109_Ecoli_NOTEX_replicate3	8.52421685194612	0.464240960116894	0.159527
b3379	CDS	14	DCS109_Ecoli_NOTEX_replicate3	18.9513340489736	1.25691948343254	0.431916
b3395	CDS	14	DCS109_Ecoli_NOTEX_replicate3	21.3597834338881	1.49170255675296	0.512595
b3483	CDS	14	DCS109_Ecoli_NOTEX_replicate3	43.4445725717985	5.90001757521694	2.027428
b4553	CDS	14	DCS109_Ecoli_NOTEX_replicate3	55.6497367725713	15.4035450859032	5.293182
b3575	CDS	14	DCS109_Ecoli_NOTEX_replicate3	16.6726165280549	1.05554386525911	0.362717
b3583	CDS	14	DCS109_Ecoli_NOTEX_replicate3	23.9413975467609	1.77265102035666	0.609137
b3720	CDS	14	DCS109_Ecoli_NOTEX_replicate3	10.2965787716577	0.578348467504806	0.198738
b3882	CDS	14	DCS109_Ecoli_NOTEX_replicate3	18.5706152845969	1.22195108976672	0.4199
b3992	CDS	14	DCS109_Ecoli_NOTEX_replicate3	22.0387699271508	1.56245524719184	0.536908
b4012	CDS	14	DCS109_Ecoli_NOTEX_replicate3	37.5604318171531	4.0752698715416	1.400388
b4032	CDS	14	DCS109_Ecoli_NOTEX_replicate3	18.6958104438189	1.23338900948373	0.42383
b4186	CDS	14	DCS109_Ecoli_NOTEX_replicate3	14.3071980180557	0.864991635753906	0.297238
b4196	CDS	14	DCS109_Ecoli_NOTEX_replicate3	25.5988789153828	1.97157694533434	0.677495
b4224	CDS	14	DCS109_Ecoli_NOTEX_replicate3	66.2919175099555	38.7816322514996	13.326729
b4227	CDS	14	DCS109_Ecoli_NOTEX_replicate3	17.4050954968607	1.11824944141311	0.384265
b4325	CDS	14	DCS109_Ecoli_NOTEX_replicate3	20.0473148132516	1.36076136846656	0.4676
b4334	CDS	14	DCS109_Ecoli_NOTEX_replicate3	21.6939651825278	1.52625937273952	0.52447
b0260	CDS	13	DCS109_Ecoli_NOTEX_replicate3	11.012652827359	0.636161835604599	0.218605
b0282	CDS	13	DCS109_Ecoli_NOTEX_replicate3	37.6847607726454	4.55981837445781	1.566894
b4506	CDS	13	DCS109_Ecoli_NOTEX_replicate3	110.362513691319	153.48750957301	52.743589
b0305	CDS	13	DCS109_Ecoli_NOTEX_replicate3	18.0922153592326	1.21343926989704	0.416975
b0346	CDS	13	DCS109_Ecoli_NOTEX_replicate3	18.5483216287931	1.25707321624607	0.431969
b0351	CDS	13	DCS109_Ecoli_NOTEX_replicate3	16.2639493860891	1.04726213735764	0.359872
b0591	CDS	13	DCS109_Ecoli_NOTEX_replicate3	12.3606015334277	0.733397360926781	0.252018
b0622	CDS	13	DCS109_Ecoli_NOTEX_replicate3	27.5906284228297	2.36054906201835	0.811157
b0789	CDS	13	DCS109_Ecoli_NOTEX_replicate3	12.4502432850803	0.740051167628738	0.254304
b0849	CDS	13	DCS109_Ecoli_NOTEX_replicate3	60.1196572637534	32.0987608013514	11.029913
b0973	CDS	13	DCS109_Ecoli_NOTEX_replicate3	8.61726264182076	0.475473289046443	0.163387
b0980	CDS	13	DCS109_Ecoli_NOTEX_replicate3	11.9035068696338	0.699838663763306	0.240486
b1006	CDS	13	DCS109_Ecoli_NOTEX_replicate3	11.6346023469764	0.680380684233279	0.2338
b1019	CDS	13	DCS109_Ecoli_NOTEX_replicate3	12.1563744427888	0.718327552140614	0.246839
b1053	CDS	13	DCS109_Ecoli_NOTEX_replicate3	12.6025708946041	0.751413263344634	0.258209
b1156	CDS	13	DCS109_Ecoli_NOTEX_replicate3	25.6657008584462	2.07969053339294	0.714646
b1289	CDS	13	DCS109_Ecoli_NOTEX_replicate3	43.7698354583134	7.05881385250003	2.425635
b1298	CDS	13	DCS109_Ecoli_NOTEX_replicate3	20.2234972732783	1.42549661803438	0.489845
b1302	CDS	13	DCS109_Ecoli_NOTEX_replicate3	12.2140331357981	0.722569643983964	0.248297
b1350	CDS	13	DCS109_Ecoli_NOTEX_replicate3	5.94259689107101	0.312263189403534	0.107303
b1386	CDS	13	DCS109_Ecoli_NOTEX_replicate3	6.79751514156825	0.362712825240962	0.124639
b1426	CDS	13	DCS109_Ecoli_NOTEX_replicate3	68.9765710570742	57.6512296440794	19.81144
b1436	CDS	13	DCS109_Ecoli_NOTEX_replicate3	67.1771822468897	52.3183265598424	17.978496
b1451	CDS	13	DCS109_Ecoli_NOTEX_replicate3	7.35050043614873	0.396184974790992	0.136141
b1495	CDS	13	DCS109_Ecoli_NOTEX_replicate3	6.51380772208458	0.34579875567014	0.118827
b1513	CDS	13	DCS109_Ecoli_NOTEX_replicate3	10.0656364278727	0.570863731172401	0.196166
b1530	CDS	13	DCS109_Ecoli_NOTEX_replicate3	35.6008108681674	3.96827436912274	1.363621
b1732	CDS	13	DCS109_Ecoli_NOTEX_replicate3	6.83359217902903	0.364876122409397	0.125383
b1759	CDS	13	DCS109_Ecoli_NOTEX_replicate3	37.9625354220753	4.64639720435258	1.596645
b1760	CDS	13	DCS109_Ecoli_NOTEX_replicate3	56.8042349881788	23.8664095672207	8.201284
b1788	CDS	13	DCS109_Ecoli_NOTEX_replicate3	148.564922276775	202.910657348731	69.723794
b1791	CDS	13	DCS109_Ecoli_NOTEX_replicate3	13.0827704629844	0.787693946660631	0.270676
b1796	CDS	13	DCS109_Ecoli_NOTEX_replicate3	84.8942413010144	101.455328674365	34.863706
b1838	CDS	13	DCS109_Ecoli_NOTEX_replicate3	23.5529754829034	1.80376107687397	0.619828
b1883	CDS	13	DCS109_Ecoli_NOTEX_replicate3	14.729029472626	0.917663447859635	0.315337
b1884	CDS	13	DCS109_Ecoli_NOTEX_replicate3	17.9659906009124	1.20152333598643	0.41288
b1985	CDS	13	DCS109_Ecoli_NOTEX_replicate3	9.40398777649703	0.52663612502705	0.180968
b4435	ncRNA	13	DCS109_Ecoli_NOTEX_replicate3	79.6430511174465	87.9409149841528	30.220332
b2002	CDS	13	DCS109_Ecoli_NOTEX_replicate3	34.6429415174543	3.72655207252644	1.280558
b2010	CDS	13	DCS109_Ecoli_NOTEX_replicate3	13.251073685064	0.800578798568929	0.275104
b2044	CDS	13	DCS109_Ecoli_NOTEX_replicate3	12.6645507514628	0.756056393705157	0.259804
b2078	CDS	13	DCS109_Ecoli_NOTEX_replicate3	11.012652827359	0.636161835604599	0.218605
b2220	CDS	13	DCS109_Ecoli_NOTEX_replicate3	11.1557775572452	0.646241864689884	0.222069
b2226	CDS	13	DCS109_Ecoli_NOTEX_replicate3	9.36977071969959	0.524379113062648	0.180193
b2309	CDS	13	DCS109_Ecoli_NOTEX_replicate3	19.757994778497	1.37735601930152	0.473302
b2633	CDS	13	DCS109_Ecoli_NOTEX_replicate3	18.8194298621006	1.28344538162187	0.441031
b4462	CDS	13	DCS109_Ecoli_NOTEX_replicate3	6.86090227210685	0.366515605735251	0.125946
b2710	CDS	13	DCS109_Ecoli_NOTEX_replicate3	10.7371451819212	0.616916603603116	0.211992
b2789	CDS	13	DCS109_Ecoli_NOTEX_replicate3	11.4280709443673	0.665576390106716	0.228713
b2791	CDS	13	DCS109_Ecoli_NOTEX_replicate3	19.757994778497	1.37735601930152	0.473302
b2792	CDS	13	DCS109_Ecoli_NOTEX_replicate3	46.9627717835399	9.17021532786684	3.151171
b2868	CDS	13	DCS109_Ecoli_NOTEX_replicate3	32.2562670496548	3.19187286212047	1.096826
b2876	CDS	13	DCS109_Ecoli_NOTEX_replicate3	20.0659115802398	1.40908015026431	0.484203
b2883	CDS	13	DCS109_Ecoli_NOTEX_replicate3	11.7139893228087	0.686103512418418	0.235766
b2888	CDS	13	DCS109_Ecoli_NOTEX_replicate3	10.6704087823098	0.612285870131533	0.2104
b2920	CDS	13	DCS109_Ecoli_NOTEX_replicate3	10.4538240303008	0.597339917239795	0.205264
b3136	CDS	13	DCS109_Ecoli_NOTEX_replicate3	13.3888664790161	0.811194208052716	0.278751
b3137	CDS	13	DCS109_Ecoli_NOTEX_replicate3	17.9659906009124	1.20152333598643	0.41288
b3227	CDS	13	DCS109_Ecoli_NOTEX_replicate3	11.3026714826515	0.656646474318164	0.225644
b3267	CDS	13	DCS109_Ecoli_NOTEX_replicate3	69.9129046008354	60.4222846327332	20.762475
b3269	CDS	13	DCS109_Ecoli_NOTEX_replicate3	13.0827704629844	0.787693946660631	0.270676
b3324	CDS	13	DCS109_Ecoli_NOTEX_replicate3	18.9579778120057	1.2970508096956	0.445707
b3442	CDS	13	DCS109_Ecoli_NOTEX_replicate3	13.116088214588	0.790237630019061	0.27155
b3597	CDS	13	DCS109_Ecoli_NOTEX_replicate3	13.6010140112541	0.827655871801249	0.284408
b3675	CDS	13	DCS109_Ecoli_NOTEX_replicate3	42.6816351292393	6.4967323742275	2.232471
b3743	CDS	13	DCS109_Ecoli_NOTEX_replicate3	33.7352661938529	3.51258736022827	1.207033
b3818	CDS	13	DCS109_Ecoli_NOTEX_replicate3	40.6598734652227	5.6040515899825	1.925724
b3820	CDS	13	DCS109_Ecoli_NOTEX_replicate3	33.0851218774832	3.36757228572343	1.157202
b3883	CDS	13	DCS109_Ecoli_NOTEX_replicate3	17.2441427642686	1.1346688690691	0.389907
b3946	CDS	13	DCS109_Ecoli_NOTEX_replicate3	23.3395044060191	1.7775563154666	0.610823
b3949	CDS	13	DCS109_Ecoli_NOTEX_replicate3	14.319510580894	0.884494889503262	0.30394
b4302	CDS	13	DCS109_Ecoli_NOTEX_replicate3	35.8486123359272	4.0336854850973	1.386099
b4306	CDS	13	DCS109_Ecoli_NOTEX_replicate3	20.7114636954218	1.47712426214831	0.507585
b0013	CDS	12	DCS109_Ecoli_NOTEX_replicate3	35.3025557885407	4.371994590299	1.502352
b0034	CDS	12	DCS109_Ecoli_NOTEX_replicate3	36.1069178191656	4.64150110613935	1.594963
b0063	CDS	12	DCS109_Ecoli_NOTEX_replicate3	8.38954855210025	0.467029056854821	0.160486
b0270	CDS	12	DCS109_Ecoli_NOTEX_replicate3	10.3199946009916	0.598110469105336	0.205529
b0358	CDS	12	DCS109_Ecoli_NOTEX_replicate3	18.4504948752528	1.29324267461135	0.444398
b0385	CDS	12	DCS109_Ecoli_NOTEX_replicate3	12.7912399449062	0.782516352767143	0.268897
b4585	ncRNA	12	DCS109_Ecoli_NOTEX_replicate3	171.834126970728	215.540445768558	74.077321
b0581	CDS	12	DCS109_Ecoli_NOTEX_replicate3	12.7569164030147	0.779814915415818	0.267968
b0583	CDS	12	DCS109_Ecoli_NOTEX_replicate3	23.003600868662	1.82657455928934	0.627667
b0594	CDS	12	DCS109_Ecoli_NOTEX_replicate3	8.85852952706238	0.497912682951025	0.171098
b0597	CDS	12	DCS109_Ecoli_NOTEX_replicate3	34.5332506987177	4.13206805790455	1.419906
b0602	CDS	12	DCS109_Ecoli_NOTEX_replicate3	11.6903545398118	0.697898209573991	0.239819
b0697	CDS	12	DCS109_Ecoli_NOTEX_replicate3	6.96398073172384	0.376686582265895	0.129441
b0698	CDS	12	DCS109_Ecoli_NOTEX_replicate3	8.52494473315626	0.475884242623838	0.163528
b0909	CDS	12	DCS109_Ecoli_NOTEX_replicate3	18.6678436368723	1.31584303203174	0.452164
b0941	CDS	12	DCS109_Ecoli_NOTEX_replicate3	13.3291892883836	0.825407017656937	0.283635
b0943	CDS	12	DCS109_Ecoli_NOTEX_replicate3	27.6936554146999	2.54759083269303	0.875431
b0972	CDS	12	DCS109_Ecoli_NOTEX_replicate3	12.7569164030147	0.779814915415818	0.267968
b0983	CDS	12	DCS109_Ecoli_NOTEX_replicate3	12.521714256866	0.761414788198141	0.261646
b1143	CDS	12	DCS109_Ecoli_NOTEX_replicate3	41.8247288521127	7.36497985562972	2.530844
b1178	CDS	12	DCS109_Ecoli_NOTEX_replicate3	35.5666646847143	4.4582839572128	1.532004
b1179	CDS	12	DCS109_Ecoli_NOTEX_replicate3	43.7491795661669	8.79140605454381	3.021007
b1257	CDS	12	DCS109_Ecoli_NOTEX_replicate3	28.1862303133803	2.63680607586127	0.906088
b4523	CDS	12	DCS109_Ecoli_NOTEX_replicate3	85.4025900513199	110.081085363279	37.828174
b1366	CDS	12	DCS109_Ecoli_NOTEX_replicate3	39.7276672383577	6.16048182740471	2.116939
b1368	CDS	12	DCS109_Ecoli_NOTEX_replicate3	13.8737670608662	0.86990906482201	0.298928
b1421	CDS	12	DCS109_Ecoli_NOTEX_replicate3	8.69648325522587	0.487174091658049	0.167408
b1492	CDS	12	DCS109_Ecoli_NOTEX_replicate3	9.29135670265174	0.526951136466832	0.181077
b1521	CDS	12	DCS109_Ecoli_NOTEX_replicate3	9.82924365166811	0.563776340679156	0.193731
b1582	CDS	12	DCS109_Ecoli_NOTEX_replicate3	43.7491795661669	8.79140605454381	3.021007
b1619	CDS	12	DCS109_Ecoli_NOTEX_replicate3	18.5948272993096	1.30822231949101	0.449545
b1735	CDS	12	DCS109_Ecoli_NOTEX_replicate3	16.9385184543592	1.14276418464814	0.392689
b1745	CDS	12	DCS109_Ecoli_NOTEX_replicate3	10.6196817115193	0.619432505938159	0.212856
b1783	CDS	12	DCS109_Ecoli_NOTEX_replicate3	7.37447390825772	0.402171609196644	0.138199
b1872	CDS	12	DCS109_Ecoli_NOTEX_replicate3	5.87164781332665	0.310852826374471	0.106819
b1902	CDS	12	DCS109_Ecoli_NOTEX_replicate3	28.3543390428835	2.66794945471002	0.91679
b1973	CDS	12	DCS109_Ecoli_NOTEX_replicate3	21.9418962131853	1.68992309600086	0.58071
b2102	CDS	12	DCS109_Ecoli_NOTEX_replicate3	17.4354921009418	1.19096513443997	0.409252
b2149	CDS	12	DCS109_Ecoli_NOTEX_replicate3	9.3830477227437	0.533170071987683	0.183214
b2247	CDS	12	DCS109_Ecoli_NOTEX_replicate3	11.8358776253696	0.708848495289064	0.243582
b2367	CDS	12	DCS109_Ecoli_NOTEX_replicate3	9.27323312000678	0.525724717995613	0.180655
b2422	CDS	12	DCS109_Ecoli_NOTEX_replicate3	13.0011235538472	0.799126369689087	0.274604
b2423	CDS	12	DCS109_Ecoli_NOTEX_replicate3	16.2996943297948	1.08252262219864	0.371988
b2506	CDS	12	DCS109_Ecoli_NOTEX_replicate3	26.4605427431733	2.33675572929774	0.802981
b2539	CDS	12	DCS109_Ecoli_NOTEX_replicate3	27.5332674489777	2.51917903901987	0.865667
b2542	CDS	12	DCS109_Ecoli_NOTEX_replicate3	11.8654180853331	0.711079917624707	0.244349
b2649	CDS	12	DCS109_Ecoli_NOTEX_replicate3	18.0306353205694	1.25029365589732	0.429639
b2663	CDS	12	DCS109_Ecoli_NOTEX_replicate3	10.1873089561217	0.588756873585009	0.202315
b2713	CDS	12	DCS109_Ecoli_NOTEX_replicate3	27.0630598454847	2.43762288308038	0.837642
b2719	CDS	12	DCS109_Ecoli_NOTEX_replicate3	18.5948272993096	1.30822231949101	0.449545
b2734	CDS	12	DCS109_Ecoli_NOTEX_replicate3	21.7412081380647	1.66501022480675	0.572149
b2756	CDS	12	DCS109_Ecoli_NOTEX_replicate3	23.8100710159773	1.9361690328467	0.665327
b2775	CDS	12	DCS109_Ecoli_NOTEX_replicate3	11.1685454491546	0.659201518965317	0.226522
b2944	CDS	12	DCS109_Ecoli_NOTEX_replicate3	28.6966449468218	2.73249661893688	0.93897
b4467	CDS	12	DCS109_Ecoli_NOTEX_replicate3	11.661678281742	0.695748625766269	0.239081
b2987	CDS	12	DCS109_Ecoli_NOTEX_replicate3	9.51449802439655	0.542127329197076	0.186292
b3119	CDS	12	DCS109_Ecoli_NOTEX_replicate3	65.4230850393139	58.3886921847618	20.063507
b3134	CDS	12	DCS109_Ecoli_NOTEX_replicate3	35.5666646847143	4.4582839572128	1.532004
b3141	CDS	12	DCS109_Ecoli_NOTEX_replicate3	18.8903742232721	1.33924735473586	0.460207
b3271	CDS	12	DCS109_Ecoli_NOTEX_replicate3	18.8156102091958	1.33135395185923	0.457494
b3513	CDS	12	DCS109_Ecoli_NOTEX_replicate3	12.3269079849355	0.746320662440909	0.256459
b3520	CDS	12	DCS109_Ecoli_NOTEX_replicate3	23.6914161770273	1.91971433851656	0.659673
b4453	CDS	12	DCS109_Ecoli_NOTEX_replicate3	133.291892883836	183.349340231695	63.005967
b3579	CDS	12	DCS109_Ecoli_NOTEX_replicate3	14.4647388829315	0.919483258475367	0.315963
b3581	CDS	12	DCS109_Ecoli_NOTEX_replicate3	21.5441579132484	1.64082121427687	0.563837
b4615	CDS	12	DCS109_Ecoli_NOTEX_replicate3	42.5738284733446	7.87746773026848	2.706938
b3890	CDS	12	DCS109_Ecoli_NOTEX_replicate3	65.4230850393139	58.3886921847618	20.063507
b3896	CDS	12	DCS109_Ecoli_NOTEX_replicate3	13.5187038280288	0.840768190442116	0.288914
b4458	ncRNA	12	DCS109_Ecoli_NOTEX_replicate3	130.846170078628	180.757311682141	62.10774
b4062	CDS	12	DCS109_Ecoli_NOTEX_replicate3	44.1555186952645	9.14297689490199	3.141816
b4066	CDS	12	DCS109_Ecoli_NOTEX_replicate3	11.0388796738161	0.64972115196198	0.223264
b4182	CDS	12	DCS109_Ecoli_NOTEX_replicate3	20.4329979062614	1.50926316591614	0.518629
b4193	CDS	12	DCS109_Ecoli_NOTEX_replicate3	10.2091857827992	0.590295436843507	0.202844
b4195	CDS	12	DCS109_Ecoli_NOTEX_replicate3	30.7375701262294	3.15190307672719	1.083091
b4248	CDS	12	DCS109_Ecoli_NOTEX_replicate3	36.1069178191656	4.64150110613935	1.594963
b4249	CDS	12	DCS109_Ecoli_NOTEX_replicate3	20.0031311901409	1.46047233081109	0.501863
b4715	CDS	12	DCS109_Ecoli_NOTEX_replicate3	55.4950682434647	29.6296253550936	10.181458
b0057	CDS	11	DCS109_Ecoli_NOTEX_replicate3	82.7450200022546	110.315674783339	37.907881
b0072	CDS	11	DCS109_Ecoli_NOTEX_replicate3	9.33836654311159	0.539693800786258	0.185455
b0207	CDS	11	DCS109_Ecoli_NOTEX_replicate3	16.2810873727973	1.12127719260827	0.385305
b0230	CDS	11	DCS109_Ecoli_NOTEX_replicate3	17.3161763713328	1.22764340850787	0.421856
b0234	CDS	11	DCS109_Ecoli_NOTEX_replicate3	28.9241441600801	3.06003726455657	1.051523
b4729	CDS	11	DCS109_Ecoli_NOTEX_replicate3	58.3647908944474	48.7818096988365	16.763526
b0292	CDS	11	DCS109_Ecoli_NOTEX_replicate3	19.5714268867608	1.48254788712407	0.509449
b0318	CDS	11	DCS109_Ecoli_NOTEX_replicate3	21.6094432402582	1.74490888962074	0.599604
b0326	CDS	11	DCS109_Ecoli_NOTEX_replicate3	16.0413658409279	1.09750453128089	0.377136
b0329	CDS	11	DCS109_Ecoli_NOTEX_replicate3	47.5407751285681	19.0262355571375	6.538056
b4579	CDS	11	DCS109_Ecoli_NOTEX_replicate3	46.5256696098086	1.38349123542313	0.47541
b4579	CDS	11	DCS109_Ecoli_NOTEX_replicate3	31.4271950970102	1.38349123542313	0.47541
b0517	CDS	11	DCS109_Ecoli_NOTEX_replicate3	12.4630249383758	0.776484455881229	0.266824
b0562	CDS	11	DCS109_Ecoli_NOTEX_replicate3	19.9903870953459	1.53379645606169	0.52706
b0706	CDS	11	DCS109_Ecoli_NOTEX_replicate3	17.1796493565785	1.21325696231442	0.416912
b0774	CDS	11	DCS109_Ecoli_NOTEX_replicate3	10.1425237861569	0.597295735293253	0.205249
b0787	CDS	11	DCS109_Ecoli_NOTEX_replicate3	18.3362035909624	1.3387663032435	0.460041
b0875	CDS	11	DCS109_Ecoli_NOTEX_replicate3	18.811098072455	1.39279723028023	0.478608
b0933	CDS	11	DCS109_Ecoli_NOTEX_replicate3	17.0452583577004	1.19920379286676	0.412083
b0982	CDS	11	DCS109_Ecoli_NOTEX_replicate3	29.3132582070767	3.15323636906083	1.083549
b0987	CDS	11	DCS109_Ecoli_NOTEX_replicate3	42.8646333126434	10.9392896839832	3.75906
b1021	CDS	11	DCS109_Ecoli_NOTEX_replicate3	31.6554798071579	3.78772905307917	1.30158
b1043	CDS	11	DCS109_Ecoli_NOTEX_replicate3	39.3786540974585	7.48076259911105	2.570629
b1139	CDS	11	DCS109_Ecoli_NOTEX_replicate3	14.6402163049902	0.964576963827614	0.331458
b1147	CDS	11	DCS109_Ecoli_NOTEX_replicate3	23.4716573794546	2.01684274254865	0.693049
b1305	CDS	11	DCS109_Ecoli_NOTEX_replicate3	58.3647908944474	48.7818096988365	16.763526
b1310	CDS	11	DCS109_Ecoli_NOTEX_replicate3	10.1189730343314	0.595577722631815	0.204659
b1382	CDS	11	DCS109_Ecoli_NOTEX_replicate3	70.6687197857093	82.9355894132154	28.499123
b1384	CDS	11	DCS109_Ecoli_NOTEX_replicate3	14.4460918898964	0.946932263269792	0.325395
b1398	CDS	11	DCS109_Ecoli_NOTEX_replicate3	9.9571311198448	0.583822899158819	0.20062
b1407	CDS	11	DCS109_Ecoli_NOTEX_replicate3	5.66943328723167	0.30198714861691	0.103772
b1461	CDS	11	DCS109_Ecoli_NOTEX_replicate3	56.1103569114001	42.102993405516	14.467748
b1542	CDS	11	DCS109_Ecoli_NOTEX_replicate3	8.95459805503851	0.512954223538384	0.176267
b1559	CDS	11	DCS109_Ecoli_NOTEX_replicate3	17.3852568621758	1.23496533738565	0.424372
b1579	CDS	11	DCS109_Ecoli_NOTEX_replicate3	10.9311982946122	0.655953077829972	0.225406
b1703	CDS	11	DCS109_Ecoli_NOTEX_replicate3	15.6947336859018	1.0636773368236	0.365512
b1730	CDS	11	DCS109_Ecoli_NOTEX_replicate3	16.2810873727973	1.12127719260827	0.385305
b1800	CDS	11	DCS109_Ecoli_NOTEX_replicate3	12.0495052169182	0.743047326202133	0.255334
b1887	CDS	11	DCS109_Ecoli_NOTEX_replicate3	25.9914774559766	2.44562033348419	0.84039
b2077	CDS	11	DCS109_Ecoli_NOTEX_replicate3	9.23937325820228	0.532750913126058	0.18307
b2098	CDS	11	DCS109_Ecoli_NOTEX_replicate3	10.2378333283917	0.60426805905154	0.207645
b2100	CDS	11	DCS109_Ecoli_NOTEX_replicate3	13.5478892853432	0.867580397632658	0.298127
b2223	CDS	11	DCS109_Ecoli_NOTEX_replicate3	9.88934429678988	0.578925968970162	0.198937
b2347	CDS	11	DCS109_Ecoli_NOTEX_replicate3	14.02758922785	0.909498630607589	0.312532
b2371	CDS	11	DCS109_Ecoli_NOTEX_replicate3	11.418090096381	0.693289692751098	0.238236
b2373	CDS	11	DCS109_Ecoli_NOTEX_replicate3	7.71765830009222	0.42988758803113	0.147723
b2505	CDS	11	DCS109_Ecoli_NOTEX_replicate3	25.2388284948962	2.30924745243488	0.793529
b2660	CDS	11	DCS109_Ecoli_NOTEX_replicate3	10.3104993378204	0.609605068405283	0.209479
